Category,Repos,file_type,total_size,total_number,perc_size,perc_num
Model,huggingface/transformers,x86_64-linux-gnu-ld,10700976,6,0.032,0.0031
Model,huggingface/transformers,LC_COLLATE,9099348,6,0.0272,0.0031
Model,huggingface/transformers,.rtl.1.2,5701216,6,0.017,0.0031
Model,huggingface/transformers,rbash,6681024,6,0.02,0.0031
Model,huggingface/transformers,x86_64-linux-gnu-cpp-7,6284928,6,0.0188,0.0031
Model,huggingface/transformers,x86_64-linux-gnu-g++,6284928,6,0.0188,0.0031
Model,huggingface/transformers,g++,6284928,6,0.0188,0.0031
Model,huggingface/transformers,x86_64-linux-gnu-g++-7,6284928,6,0.0188,0.0031
Model,huggingface/transformers,x86_64-linux-gnu-cpp,6284928,6,0.0188,0.0031
Model,huggingface/transformers,cpp,7287648,24,0.0218,0.0125
Model,huggingface/transformers,g++-7,6285114,12,0.0188,0.0062
Model,huggingface/transformers,cpp-7,6285114,12,0.0188,0.0062
Model,huggingface/transformers,.real,6154272,6,0.0184,0.0031
Model,huggingface/transformers,certif/ keys,34707093,1855,0.1037,0.9649
Model,huggingface/transformers,x86_64-linux-gnu-as,5504928,6,0.0165,0.0031
Model,huggingface/transformers,as,5504928,6,0.0165,0.0031
Model,huggingface/transformers,lto-wrapper,5482320,6,0.0164,0.0031
Model,huggingface/transformers,d46f65408c087b2bb678936c8a5308c7a616f345fbc91a6d3635acad,4919198,6,0.0147,0.0031
Model,huggingface/transformers,slogin,4367088,6,0.0131,0.0031
Model,huggingface/transformers,ssh,4675344,12,0.014,0.0062
Model,huggingface/transformers,openssl,4344624,12,0.013,0.0062
Model,huggingface/transformers,gcov,3785280,6,0.0113,0.0031
Model,huggingface/transformers,x86_64-linux-gnu-gcov-7,3785280,6,0.0113,0.0031
Model,huggingface/transformers,x86_64-linux-gnu-gcov,3785280,6,0.0113,0.0031
Model,huggingface/transformers,gcov-7,3785280,6,0.0113,0.0031
Model,huggingface/transformers,x86_64-linux-gnu-readelf,3578640,6,0.0107,0.0031
Model,kakaobrain/pororo,cache,753444939,1,7.8299,0.0016
Model,kakaobrain/pororo,cache,89895409,1,0.9342,0.0016
Model,kakaobrain/pororo,PEP,88118250,1,0.9157,0.0016
Model,kakaobrain/pororo,cache,72863010,1,0.7572,0.0016
Model,kakaobrain/pororo,cache,42671604,1,0.4434,0.0016
Model,kakaobrain/pororo,cache,25896661,1,0.2691,0.0016
Model,kakaobrain/pororo,gcc,22501360,1,0.2338,0.0016
Model,kakaobrain/pororo,cache,20237537,1,0.2103,0.0016
Model,kakaobrain/pororo,cache,20057246,1,0.2084,0.0016
Model,kakaobrain/pororo,cache,19626484,1,0.204,0.0016
Model,kakaobrain/pororo,cache,19394445,1,0.2015,0.0016
Model,kakaobrain/pororo,cache,13497975,1,0.1403,0.0016
Model,kakaobrain/pororo,cache,13429425,1,0.1396,0.0016
Model,kakaobrain/pororo,cache,12503987,1,0.1299,0.0016
Model,kakaobrain/pororo,cache,11547961,1,0.12,0.0016
Model,kakaobrain/pororo,PEP,10721821,1,0.1114,0.0016
Model,kakaobrain/pororo,cache,6732047,1,0.07,0.0016
Model,kakaobrain/pororo,ctest,6526498,3,0.0678,0.0049
Model,kakaobrain/pororo,cache,5937551,1,0.0617,0.0016
Model,kakaobrain/pororo,cpack,5572604,3,0.0579,0.0049
Model,kakaobrain/pororo,cache,5536987,1,0.0575,0.0016
Model,kakaobrain/pororo,Java,35630271,23,0.3703,0.0373
Model,kakaobrain/pororo,.mgc,14885568,3,0.1547,0.0049
Model,kakaobrain/pororo,Model/ Weight,49929098,183,0.5189,0.2965
Model,kakaobrain/pororo,/usr/share/i18n/locales/cns11643_stroke,4523411,1,0.047,0.0016
Model,kakaobrain/pororo,cache,4428163,1,0.046,0.0016
Model,kakaobrain/pororo,.arpa,3734241,5,0.0388,0.0081
Model,kakaobrain/pororo,cache,3668863,1,0.0381,0.0016
Model,kakaobrain/pororo,cache,3338451,1,0.0347,0.0016
Model,kakaobrain/pororo,cache,3272915,1,0.034,0.0016
Model,kakaobrain/pororo,cache,3147921,1,0.0327,0.0016
Model,kakaobrain/pororo,Goland,6230281,4,0.0647,0.0065
Model,kakaobrain/pororo,bin,3111952,1,0.0323,0.0016
Model,kakaobrain/pororo,bin,3111952,1,0.0323,0.0016
Model,kakaobrain/pororo,cache,3049823,1,0.0317,0.0016
Model,kakaobrain/pororo,bin,2886928,1,0.03,0.0016
Model,kakaobrain/pororo,bin,2886928,1,0.03,0.0016
Model,kakaobrain/pororo,cache,2735209,1,0.0284,0.0016
Model,kakaobrain/pororo,bin,2675336,1,0.0278,0.0016
Model,kakaobrain/pororo,cache,2484043,1,0.0258,0.0016
Model,kakaobrain/pororo,Git,302271877,176,3.1412,0.2852
Model,kakaobrain/pororo,cache,2125597,1,0.0221,0.0016
Model,kakaobrain/pororo,perl,2098357,2,0.0218,0.0032
Model,kakaobrain/pororo,bin,2097720,1,0.0218,0.0016
Model,kakaobrain/pororo,cache,1976648,1,0.0205,0.0016
Model,kakaobrain/pororo,ld,6678944,3,0.0694,0.0049
Model,kakaobrain/pororo,.bfd,3566992,2,0.0371,0.0032
Model,kakaobrain/pororo,bin,1783496,1,0.0185,0.0016
Model,kakaobrain/pororo,cache,1656336,1,0.0172,0.0016
Model,kakaobrain/pororo,cc1,50600080,6,0.5258,0.0097
Model,faustomorales/keras-ocr,cache,50425172,1,0.4358,0.0018
Model,faustomorales/keras-ocr,cache,43560220,1,0.3765,0.0018
Model,faustomorales/keras-ocr,bin,28166088,1,0.2434,0.0018
Model,faustomorales/keras-ocr,cache,25880526,1,0.2237,0.0018
Model,faustomorales/keras-ocr,bin,23020168,1,0.199,0.0018
Model,faustomorales/keras-ocr,gcc,22501360,1,0.1945,0.0018
Model,faustomorales/keras-ocr,cache,22233531,1,0.1922,0.0018
Model,faustomorales/keras-ocr,cache,21555638,1,0.1863,0.0018
Model,faustomorales/keras-ocr,bin,12854400,1,0.1111,0.0018
Model,faustomorales/keras-ocr,cache,12439205,1,0.1075,0.0018
Model,faustomorales/keras-ocr,cache,11540882,1,0.0998,0.0018
Model,faustomorales/keras-ocr,cache,9514034,1,0.0822,0.0018
Model,faustomorales/keras-ocr,cache,9468905,1,0.0818,0.0018
Model,faustomorales/keras-ocr,cache,9452954,1,0.0817,0.0018
Model,faustomorales/keras-ocr,cache,8833149,1,0.0763,0.0018
Model,faustomorales/keras-ocr,bin,8747904,1,0.0756,0.0018
Model,faustomorales/keras-ocr,bin,8607600,1,0.0744,0.0018
Model,faustomorales/keras-ocr,cache,8272152,1,0.0715,0.0018
Model,faustomorales/keras-ocr,bin,5589832,1,0.0483,0.0018
Model,faustomorales/keras-ocr,bin,5091536,1,0.044,0.0018
Model,faustomorales/keras-ocr,cache,4395967,1,0.038,0.0018
Model,faustomorales/keras-ocr,cache,3308986,1,0.0286,0.0018
Model,faustomorales/keras-ocr,Ubuntu,84329373,52,0.7289,0.0913
Model,faustomorales/keras-ocr,bin,3111952,1,0.0269,0.0018
Model,faustomorales/keras-ocr,bin,3111952,1,0.0269,0.0018
Model,faustomorales/keras-ocr,cache,3108844,1,0.0269,0.0018
Model,faustomorales/keras-ocr,bin,2886928,1,0.025,0.0018
Model,faustomorales/keras-ocr,bin,2886928,1,0.025,0.0018
Model,faustomorales/keras-ocr,cache,2117559,1,0.0183,0.0018
Model,faustomorales/keras-ocr,perl,4196077,3,0.0363,0.0053
Model,faustomorales/keras-ocr,perl5.26.1,4195440,2,0.0363,0.0035
Model,faustomorales/keras-ocr,.61e1fcd0f32a80614a78.1,4122686,2,0.0356,0.0035
Model,faustomorales/keras-ocr,.npz,10471105,32,0.0905,0.0562
Model,faustomorales/keras-ocr,ld,6678944,3,0.0577,0.0053
Model,faustomorales/keras-ocr,.bfd,3566992,2,0.0308,0.0035
Model,faustomorales/keras-ocr,bin,1783496,1,0.0154,0.0018
Model,faustomorales/keras-ocr,bin,1754928,1,0.0152,0.0018
Model,faustomorales/keras-ocr,cache,1616258,1,0.014,0.0018
Model,faustomorales/keras-ocr,/usr/lib/locale/C.UTF-8/LC_COLLATE,1516558,1,0.0131,0.0018
Model,faustomorales/keras-ocr,cache,1425089,1,0.0123,0.0018
Model,faustomorales/keras-ocr,.min,16027805,40,0.1385,0.0703
Model,faustomorales/keras-ocr,cache,1138976,1,0.0098,0.0018
Model,faustomorales/keras-ocr,bin,1113504,1,0.0096,0.0018
Model,faustomorales/keras-ocr,cache,1085342,1,0.0094,0.0018
Model,faustomorales/keras-ocr,cpp,1214608,4,0.0105,0.007
Model,faustomorales/keras-ocr,g++-7,1047519,2,0.0091,0.0035
Model,faustomorales/keras-ocr,cpp-7,1047519,2,0.0091,0.0035
Model,faustomorales/keras-ocr,bin,1047488,1,0.0091,0.0018
Model,faustomorales/keras-ocr,bin,1047488,1,0.0091,0.0018
Model,faustomorales/keras-ocr,bin,1047488,1,0.0091,0.0018
Model,araffin/rl-baselines-zoo,cache,216253110,1,0.0001,0.0009
Model,araffin/rl-baselines-zoo,0b76cac6f33ed21b013f064766b2dd0da69d4e63bc06f3f932de81c7,124237625,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,f8a5066b7ba6f2a12da593b7896ec3885fbf19a2b12b764c15363260,100677386,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,cache,49081665,1,0.0,0.0009
Model,araffin/rl-baselines-zoo,.5m.1,125514388,10,0.0,0.0092
Model,araffin/rl-baselines-zoo,3b7496ac7e0feeaa6383e2656f96a4d5a309ea145881543d9796d915,53110576,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,.5m-pic.1,51759852,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,12b60cdf7b4b42b87bff40e6accc06320f4a2b478243c0e2486f25bc,50202493,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,3fcabdb6e23d8bf73c4a079b7765238f37d2db74b117dac9c253ee95,40303795,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,lto1,40086256,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,.7-pic.1,39520648,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,4bc016c83bb4252e1861c9de0eaf6fd217fa2a3f69391456f68acfe4,26039346,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,1cc0592a546f1118e88a9d43af88a85d4c41434333dba2ab6b6f2ffb,20052024,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,4bfeb637f2f24bd73fb38c134c7fc0964122ae36579c4c9086927fb6,13225041,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,d58b8a5658bb6d5fa4000003879deb77d237f06e13e90297dd951fa7,11816596,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,ctest,11072340,6,0.0,0.0055
Model,araffin/rl-baselines-zoo,cpack,9296120,6,0.0,0.0055
Model,araffin/rl-baselines-zoo,.5m.1.2.3,9095760,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,PEP,769580347,16286,0.0003,14.9197
Model,araffin/rl-baselines-zoo,.ckpt-14000000.1,28927486,12,0.0,0.011
Model,araffin/rl-baselines-zoo,.mgc,15522624,4,0.0,0.0037
Model,araffin/rl-baselines-zoo,065388790c67b2ea664de0910ff404d4aeaf19d85e2c87b5b3e169fb,6757362,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,bdebfa35dd535113718625939dd11bbcacf417df96578925eba3eb95,6242172,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,Goland,11731936,20,0.0,0.0183
Model,araffin/rl-baselines-zoo,gold,5833712,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,a28932349507f562a4e90e14e60e36921eb68f935359f3140a95a26b,5533544,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,x86_64-linux-gnu-dwp,5449184,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,dwp,5449184,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,79ff6248944f437a6757c7088a8df263f6f44d737316cbf653d07696,4388249,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,05e5415ea25bad1ed3f882586ec67a701b210b63ea3f5ea882b1f511,4131969,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,78d959f041cf828b42ab2cdb7145d026fe9053bf9f5a3e880256b9e1,4121753,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,Xvfb,4074832,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,perl5.22.1,5725672,3,0.0,0.0027
Model,araffin/rl-baselines-zoo,perl,5726946,5,0.0,0.0046
Model,araffin/rl-baselines-zoo,init,3265488,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,systemd,6420178,6,0.0,0.0055
Model,araffin/rl-baselines-zoo,swig3.0,3212416,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,swig,3212416,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,ac16bcd3d44f6e8efd013ef33a11a5f20b0398fde48eae47d99dd4e4,3119556,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,LC_COLLATE,3028844,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,systemd-analyze,2982072,4,0.0,0.0037
Model,araffin/rl-baselines-zoo,b042faa360cd9419a4d004c8fda4273e6b5ccf492f6b21a041ecbb7e,2860601,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,pip,5908024,32,0.0,0.0293
Model,araffin/rl-baselines-zoo,1de613d79ad5d38c5f157444d5eef3d9108b2c961ebad93de386b157,2458927,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,ld,10713872,6,0.0,0.0055
Model,araffin/rl-baselines-zoo,.bfd,4880160,4,0.0,0.0037
Model,araffin/rl-baselines-zoo,x86_64-linux-gnu-ld,2440080,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,rbash,2075056,2,0.0,0.0018
Model,araffin/rl-baselines-zoo,bash,2075756,6,0.0,0.0055
Model,araffin/rl-baselines-zoo,9c33ce3c941742ffbecc362d2f743c81beef5062ceaaeae000ee6c0f,2067326,2,0.0,0.0018
Model,IntelAI/models,bin,15122440,1,1.3356,0.0047
Model,IntelAI/models,bin,3478464,1,0.3072,0.0047
Model,IntelAI/models,bin,3478464,1,0.3072,0.0047
Model,IntelAI/models,Js,4894260,5,0.4323,0.0236
Model,IntelAI/models,Ubuntu,32048767,21,2.8306,0.099
Model,IntelAI/models,/usr/lib/locale/C.UTF-8/LC_COLLATE,1518110,1,0.1341,0.0047
Model,IntelAI/models,bash,1183798,3,0.1046,0.0141
Model,IntelAI/models,bin,1183448,1,0.1045,0.0047
Model,IntelAI/models,/usr/sbin/ldconfig.real,1053768,1,0.0931,0.0047
Model,IntelAI/models,openssl,753496,2,0.0665,0.0094
Model,IntelAI/models,.a,1020562,2,0.0901,0.0094
Model,IntelAI/models,Html/Xml,509036,2,0.045,0.0094
Model,IntelAI/models,tar,448439,2,0.0396,0.0094
Model,IntelAI/models,/usr/sbin/e2fsck,335064,1,0.0296,0.0047
Model,IntelAI/models,bin,334808,1,0.0296,0.0047
Model,IntelAI/models,bin,320160,1,0.0283,0.0047
Model,IntelAI/models,/usr/sbin/debugfs,231224,1,0.0204,0.0047
Model,IntelAI/models,bin,219480,1,0.0194,0.0047
Model,IntelAI/models,.1:amd64.1,258449,8,0.0228,0.0377
Model,IntelAI/models,/usr/lib/locale/C.UTF-8/LC_CTYPE,201272,1,0.0178,0.0047
Model,IntelAI/models,bin,199136,1,0.0176,0.0047
Model,IntelAI/models,apt,186840,1,0.0165,0.0047
Model,IntelAI/models,apt,186840,1,0.0165,0.0047
Model,IntelAI/models,bin,178728,1,0.0158,0.0047
Model,IntelAI/models,Data/ DB,3362815,141,0.297,0.6645
Model,IntelAI/models,bin,166488,1,0.0147,0.0047
Model,IntelAI/models,bin,162552,1,0.0144,0.0047
Model,IntelAI/models,install,160973,2,0.0142,0.0094
Model,IntelAI/models,bin,154208,1,0.0136,0.0047
Model,IntelAI/models,bin,153976,1,0.0136,0.0047
Model,IntelAI/models,bin,149888,1,0.0132,0.0047
Model,IntelAI/models,dir,142915,2,0.0126,0.0094
Model,IntelAI/models,bin,142144,1,0.0126,0.0047
Model,IntelAI/models,bin,142144,1,0.0126,0.0047
Model,IntelAI/models,.ext3,472912,2,0.0418,0.0094
Model,IntelAI/models,.ext4,472912,2,0.0418,0.0094
Model,IntelAI/models,.ext2,472912,2,0.0418,0.0094
Model,IntelAI/models,/usr/sbin/mke2fs,137848,1,0.0122,0.0047
Model,IntelAI/models,bin,137688,1,0.0122,0.0047
Model,IntelAI/models,lsblk,135382,2,0.012,0.0094
Model,IntelAI/models,dash,130030,3,0.0115,0.0141
Model,IntelAI/models,bin,129816,1,0.0115,0.0047
Model,IntelAI/models,apt,129584,1,0.0114,0.0047
Model,IntelAI/models,.upb.1,927496,39,0.0819,0.1838
Model,IntelAI/models,bin,129072,1,0.0114,0.0047
Model,IntelAI/models,bin,125424,1,0.0111,0.0047
Model,IntelAI/models,YML,260475,2,0.023,0.0094
Model,IntelAI/models,bin,121288,1,0.0107,0.0047
Model,IntelAI/models,partx,122338,2,0.0108,0.0094
Model,IntelAI/models,bin,117376,1,0.0104,0.0047
