Image,RepoTag,schemaVersion,mediaType,config_mediaType,config_size,config_digest,layers_mediaType,layers_size,layers_digest
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,185,sha256:596a4690220219e331c201ef52e442e820b1c370584d0952e99898b0b1f16675
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,1500688059,sha256:aa080598318088b68f055d203cf43facdcacf51058402a960e24eaddcec45d3f
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,1237225736,sha256:5718c3da35a08d73c5fb739246d85d4df1fcc4cb4e57661de3fcd1deaf41e518
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,1568329314,sha256:003637b0851ab1784bf5024db8e7fa24752a57518019ac341e0a885bb4b24128
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,1431902,sha256:6a0071256cddf29c5c32b2e7e01c39a1ae95a64e47f4be6cd7c919bb3295a81e
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,3743775651,sha256:66d4bed311a2a65b52f2c67167316b79b7fac58b8d3de9b230c37961bc714c15
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,132,sha256:82a5ac9ac621bb55ada3fd44572cecd6ccbadf7e9c9fa36c99b46e465ef699ff
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,57756895,sha256:bcf69b5d8b0f8f85a75a04d4b5eecebcd787f6c901a999a0a6468ca19d8cdfe0
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,12097,sha256:e0fa7aa529c84c17391841f4b8e03b49de6ec168ca9f3ba1ec40838fe1032958
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,116308,sha256:86801341ad487ecbc45b143ff299b95a9b248c9700a426bca66f13e89d55a218
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,3145576,sha256:73b07e032740ba7188efd2373949c0b5be8af0bb5e27d68d9aec0b9ace57a7ec
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,35316581,sha256:7888709af557c9ea0b2555a7ddf276eb206d225a63e2e8e528eee8457b3b360c
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,213144017,sha256:c27431767bf900db375bfbb3e4485f1b1459fd1ab3df632eb1f980ab67d93aeb
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,130180315,sha256:fd0cfd9a61185ed73916d664200ffc5413f0d508e85842522852efcbf7905860
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,7960173,sha256:be78939bcaf23906f6d86a9b2def0951ebbd32ecd4c02bddc228128dbcf2ab12
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,3896044,sha256:1914e7b906698e8d458daabf8c8ccaaca94c0ebb5bd30dc7301dcdafd78d67d2
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,4300471,sha256:91909a1dec87fe94492619d731fc3c2f11f9baa51601427ef8d95fa7c3ac46ce
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,3894092,sha256:6326430da7d952759815c01a771a9941b87e6857380134cc19ef1ff74e8a7cf1
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,28695234,sha256:f57cf51f04cde59ff68eba0bbeb6baf5692833948528d26f047ba61d2a4300ca
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,2981799,sha256:0a6dcf0e529973c11d7b7c5f3238cd30a19f28fa3bd51fc92efcd4d32aa99f35
baguasys/bagua,master-pytorch-1.9.0-cuda11.1-cudnn8,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17864,sha256:867a1f3a796b2c5ee4bc55d86cb9d1700798be462df7f410fcbd2adecf85a34e,application/vnd.docker.image.rootfs.diff.tar.gzip,775434,sha256:53273ec9c2fcd804652742285e889d1ce45233a670aaf6dd8fc018694803114e
