Image,RepoTag,layer_digest,total_files,total_directory,total_empty_dirs,file_type,file_type_counts,avg_level,median_level,max_level,min_level,,avg_size,median_size,max_size,min_size
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.array,2,14.0,14.0,15,13,,927.5,927.5,1094,761
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.array1,1,15.0,15.0,15,15,,552.0,552.0,552,552
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.array4,1,15.0,15.0,15,15,,537.0,537.0,537,537
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.array3,1,15.0,15.0,15,15,,530.0,530.0,530,530
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.array2,1,15.0,15.0,15,15,,521.0,521.0,521,521
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.runtime,4,16.0,16.0,16,16,,2081.5,1891.5,3694,849
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.error,1,14.0,14.0,14,14,,1441.0,1441.0,1441,1441
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.const_char_array,1,16.0,16.0,16,16,,4194.0,4194.0,4194,4194
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.unsigned_integral,1,16.0,16.0,16,16,,3870.0,3870.0,3870,3870
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.c_string,1,16.0,16.0,16,16,,4151.0,4151.0,4151,4151
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.string,1,16.0,16.0,16,16,,4921.0,4921.0,4921,4921
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.signed_integral,1,16.0,16.0,16,16,,4388.0,4388.0,4388,4388
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.bool,3,14.666666666666666,14.0,16,14,,1540.6666666666667,980.0,2690,952
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.floating_point,1,16.0,16.0,16,16,,4569.0,4569.0,4569,4569
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.locale,14,14.0,14.0,14,14,,3826.5,4396.0,4705,1946
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.roundtrip,1,14.0,14.0,14,14,,2129.0,2129.0,2129,2129
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.brace-init,2,15.0,15.0,15,15,,2722.0,2722.0,3651,1793
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.bool4,2,14.0,14.0,14,14,,741.0,741.0,741,741
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.not_integral2,2,14.0,14.0,14,14,,723.0,723.0,723,723
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.bool1,2,14.0,14.0,14,14,,725.0,725.0,725,725
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.bool2,2,14.0,14.0,14,14,,724.0,724.0,724,724
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.bool3,2,14.0,14.0,14,14,,745.0,745.0,745,745
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.not_integral1,2,14.0,14.0,14,14,,723.0,723.0,723,723
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.float,1,14.0,14.0,14,14,,4854.0,4854.0,4854,4854
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.addressof,40,15.0,15.0,15,15,,752.75,724.0,1075,655
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.PR52906,1,16.0,16.0,16,16,,983.0,983.0,983,983
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.PR44847,1,16.0,16.0,16,16,,11249.0,11249.0,11249,11249
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.depr_in_cxx20,5,14.8,15.0,15,14,,872.0,904.0,925,702
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.rel_ops,1,12.0,12.0,12,12,,3869.0,3869.0,3869,3869
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.transparent,16,14.0,14.0,14,14,,2329.625,2308.0,2502,2199
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.emplace,2,15.0,15.0,15,15,,6776.5,6776.5,6925,6628
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.invalidation,4,15.0,15.0,15,15,,1552.25,1493.0,2014,1209
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.recursive,1,15.0,15.0,15,15,,533.0,533.0,533,533
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.move_only,1,15.0,15.0,15,15,,875.0,875.0,875,875
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.38682,1,14.0,14.0,14,14,,1790.0,1790.0,1790,1790
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.initializer_list,1,13.0,13.0,13,13,,792.0,792.0,792,792
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.container,1,13.0,13.0,13,13,,766.0,766.0,766,766
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.LWG3435,2,15.5,15.5,16,15,,817.5,817.5,825,810
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.convert,1,16.0,16.0,16,16,,802.0,802.0,802,802
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.iter,5,14.8,15.0,16,14,,1832.4,1000.0,4273,690
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.conv,1,14.0,14.0,14,14,,2585.0,2585.0,2585,2585
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.eq,1,14.0,14.0,14,14,,1833.0,1833.0,1833,1833
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.default_sentinel,1,14.0,14.0,14,14,,3251.0,3251.0,3251,3251
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.reverse_iterator,2,15.0,15.0,15,15,,1013.0,1013.0,1207,819
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.sentinel,1,14.0,14.0,14,14,,963.0,963.0,963,963
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.il,1,14.0,14.0,14,14,,1035.0,1035.0,1035,1035
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.ipp,13,11.923076923076923,12.0,12,11,,2071.3076923076924,1828.0,6648,637
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.no_rtti,1,12.0,12.0,12,12,,793.0,793.0,793,793
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.rtti,1,12.0,12.0,12,12,,765.0,765.0,765,765
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.exceptions,1,12.0,12.0,12,12,,692.0,692.0,692,692
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.no_exceptions,1,12.0,12.0,12,12,,725.0,725.0,725,725
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.modulemap,294,13.45578231292517,13.0,20,10,,6031.292517006803,92.0,276102,12
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.bench,21,10.0,10.0,10,10,,5903.857142857143,3563.0,32497,556
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.partition_point,1,10.0,10.0,10,10,,3239.0,3239.0,3239,3239
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.exp,13,10.615384615384615,10.0,13,10,,802.3846153846154,258.0,6663,18
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.v1,2,11.5,11.5,13,10,,1063652.0,1063652.0,2125219,2085
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.libcxxabi,3,11.0,11.0,11,11,,234772.0,244250.0,246946,213120
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.instantiations,1,10.0,10.0,10,10,,2135.0,2135.0,2135,2135
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.common,8,10.5,10.5,11,10,,6309.0,3172.5,30940,1305
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.C,3,11.0,11.0,11,11,,1324.0,1671.0,1683,618
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.cxx,3,12.333333333333334,12.0,14,11,,644.0,596.0,1336,0
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.driver,1,12.0,12.0,12,12,,837.0,837.0,837,837
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.target,1,12.0,12.0,12,12,,139.0,139.0,139,139
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.S,246,11.955284552845528,12.0,14,10,,3143.869918699187,1411.0,42842,99
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.awk,4,10.0,10.0,10,10,,32034.25,11463.5,104868,342
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.syms,35,13.257142857142858,14.0,14,11,,221.74285714285713,176.0,832,10
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.list,2,12.5,12.5,13,12,,312.0,312.0,580,44
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.ignore,1,12.0,12.0,12,12,,94.0,94.0,94,94
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.x86-64,2,11.0,11.0,11,11,,2617.5,2617.5,2839,2396
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.arm64,4,14.0,14.5,16,11,,12365.75,6857.5,33352,2396
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.mk,11,12.636363636363637,14.0,15,10,,1159.6363636363637,167.0,3405,69
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.sollya,12,11.916666666666666,12.0,12,11,,1240.75,1126.5,2060,951
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.jl,1,12.0,12.0,12,12,,49676.0,49676.0,49676,49676
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.tst,12,14.0,14.0,14,14,,13367.0,1371.5,130069,346
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.idx,2,12.0,12.0,13,11,,440.0,440.0,476,404
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.jsonrpc,1,13.0,13.0,13,13,,1754.0,1754.0,1754,1754
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.modularize,19,11.0,11.0,11,11,,623.7894736842105,181.0,6471,48
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.map,99,12.828282828282829,13.0,15,8,,466.45454545454544,80.0,13981,0
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.script,14,13.5,14.0,15,12,,124.14285714285714,69.5,366,8
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.ignorearrays,1,12.0,12.0,12,12,,459.0,459.0,459,459
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.cl,565,11.582300884955751,12.0,16,10,,2480.375221238938,683.0,123148,23
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.CL,1,14.0,14.0,14,14,,24.0,24.0,24,24
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.el,11,10.727272727272727,11.0,11,9,,5804.727272727273,4957.0,20291,958
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.dox,8,10.0,10.0,10,10,,546.0,621.5,784,114
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.uninitialized,5,12.0,12.0,12,12,,453.4,486.0,534,245
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.DeadStores,1,12.0,12.0,12,12,,450.0,450.0,450,450
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NumberObjectConversion,1,12.0,12.0,12,12,,229.0,229.0,229,229
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NullReturnedFromNonnull,1,12.0,12.0,12,12,,546.0,546.0,546,546
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.cocoa,18,12.0,12.0,12,12,,398.44444444444446,441.0,534,175
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.Malloc,1,12.0,12.0,12,12,,402.0,402.0,402,402
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.insecureAPI,12,12.0,12.0,12,12,,511.0,492.0,654,486
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NewDelete,1,12.0,12.0,12,12,,450.0,450.0,450,450
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.osx,4,12.75,12.0,15,12,,394.25,434.5,708,0
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.performance,2,12.0,12.0,12,12,,213.5,213.5,240,187
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NullPassedToNonnull,1,12.0,12.0,12,12,,522.0,522.0,522,522
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.DynamicTypePropagation,1,12.0,12.0,12,12,,189.0,189.0,189,189
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NonNullParamChecker,1,12.0,12.0,12,12,,480.0,480.0,480,480
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NullableReturnedFromNonnull,1,12.0,12.0,12,12,,280.0,280.0,280,280
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.Unterminated,1,12.0,12.0,12,12,,191.0,191.0,191,191
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.MallocSizeof,1,12.0,12.0,12,12,,438.0,438.0,438,438
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.coreFoundation,5,12.0,12.0,12,12,,547.2,540.0,624,492
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.UndefinedBinaryOperatorResult,1,12.0,12.0,12,12,,540.0,540.0,540,540
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NullableDereferenced,1,12.0,12.0,12,12,,528.0,528.0,528,528
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.cplusplus,2,12.0,12.0,12,12,,522.0,522.0,546,498
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.API,2,12.0,12.0,12,12,,381.0,381.0,384,378
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.StackAddressEscape,1,12.0,12.0,12,12,,474.0,474.0,474,474
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NullablePassedToNonnull,1,12.0,12.0,12,12,,546.0,546.0,546,546
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.Uninitialized,1,12.0,12.0,12,12,,200.0,200.0,200,200
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.FloatLoopCounter,1,12.0,12.0,12,12,,486.0,486.0,486,486
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.portability,1,12.0,12.0,12,12,,211.0,211.0,211,211
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.ObjCProperty,1,12.0,12.0,12,12,,170.0,170.0,170,170
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NullDereference,1,12.0,12.0,12,12,,456.0,456.0,456,456
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.MIG,1,12.0,12.0,12,12,,162.0,162.0,162,162
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.CopyToSelf,1,12.0,12.0,12,12,,174.0,174.0,174,174
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.cstring,2,12.0,12.0,12,12,,465.0,465.0,474,456
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.VLASize,1,12.0,12.0,12,12,,408.0,408.0,408,408
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.DivideZero,1,12.0,12.0,12,12,,426.0,426.0,426,426
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.CallAndMessage,1,12.0,12.0,12,12,,450.0,450.0,450,450
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.mpi,1,12.0,12.0,12,12,,462.0,462.0,462,462
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.InnerPointer,1,12.0,12.0,12,12,,210.0,210.0,210,210
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.MismatchedDeallocator,1,12.0,12.0,12,12,,492.0,492.0,492,492
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.NewDeleteLeaks,1,12.0,12.0,12,12,,480.0,480.0,480,480
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.Vfork,1,12.0,12.0,12,12,,396.0,396.0,396,396
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.Move,1,12.0,12.0,12,12,,420.0,420.0,420,420
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.SecKeychainAPI,1,12.0,12.0,12,12,,444.0,444.0,444,444
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.OSObjectRetainCount,1,12.0,12.0,12,12,,212.0,212.0,212,212
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.applescript,1,11.0,11.0,11,11,,1429.0,1429.0,1429,1429
tensorflow/serving,nightly-devel-gpu,0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39,182997,21814,16,.1,40,11.6,12.0,13,9,,70015.775,949.5,2685815,64
