Image,RepoTag,layer_digest,total_files,total_directory,total_empty_dirs,file_type,file_type_counts,avg_level,median_level,max_level,min_level,,avg_size,median_size,max_size,min_size
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.26,3,5.0,5.0,5,5,,49304.666666666664,58567.0,89185,162
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.Debian,47,5.0,5.0,5,5,,1043.0425531914893,145.0,24828,0
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.gz,6,5.0,5.0,5,5,,0.0,0.0,0,0
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.api,1,5.0,5.0,5,5,,0.0,0.0,0,0
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.feature-removal-schedule,2,5.0,5.0,5,5,,0.0,0.0,0,0
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.Bugs,1,5.0,5.0,5,5,,0.0,0.0,0,0
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.mk,6,4.0,4.0,4,4,,1093.8333333333333,1153.0,1782,271
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.specs,4,4.0,4.0,4,4,,78.75,76.5,97,65
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.cfg,1,4.0,4.0,4,4,,611.0,611.0,611,611
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.default,1,3.0,3.0,3,3,,260.0,260.0,260,260
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.override,1,3.0,3.0,3,3,,253.0,253.0,253,253
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.postinst,10,5.0,5.0,5,5,,396.1,135.0,1248,125
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.triggers,17,5.0,5.0,5,5,,71.17647058823529,74.0,74,26
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.md5sums,67,5.0,5.0,5,5,,6260.20895522388,420.0,116453,0
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.list,67,5.0,5.0,5,5,,4401.417910447762,523.0,89093,166
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.symbols,14,5.0,5.0,5,5,,24967.35714285714,5214.5,149763,869
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.26:amd64,5,5.0,5.0,5,5,,24457.6,26996.0,62917,26
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.shlibs,22,5.0,5.0,5,5,,31.90909090909091,24.0,136,17
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.preinst,1,5.0,5.0,5,5,,115.0,115.0,115,115
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.postrm,6,5.0,5.0,5,5,,129.16666666666666,132.0,132,115
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.prerm,4,5.0,5.0,5,5,,165.25,158.0,238,107
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.conffiles,2,5.0,5.0,5,5,,38.0,38.0,51,25
bluefoglib/bluefog,gpu-0.3.0,05a2da03249e07f98425577de6d746cda0382b8e239893e414d03e1d86816811,6385,719,15,.log,5,3.6,4.0,4,3,,69132.6,15178.0,275675,6805
bluefoglib/bluefog,gpu-0.3.0,f91e05a160620f7d4573c238726bedd943c78cf308da73148c0eb7a9d9b2fbe7,1,0,0,none,1,1.0,1.0,1,1,,16047.0,16047.0,16047,16047
bluefoglib/bluefog,gpu-0.3.0,49cbb10cca8504e3dbd65eb5db3c1dd0cd27070154386f819c5936de321c14b1,2,2,0,none,1,3.0,3.0,3,3,,7.0,7.0,7,7
bluefoglib/bluefog,gpu-0.3.0,49cbb10cca8504e3dbd65eb5db3c1dd0cd27070154386f819c5936de321c14b1,2,2,0,.,1,3.0,3.0,3,3,,0.0,0.0,0,0
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,none,20,4.0,4.0,4,4,,20944.5,23024.0,38616,1661
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.pl,2,4.0,4.0,4,4,,2298.0,2298.0,2709,1887
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.h,11,4.7272727272727275,4.0,6,4,,19681.18181818182,1152.0,174622,0
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.conf,3,4.666666666666667,4.0,6,4,,1960.6666666666667,2886.0,2902,94
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.tcl,1,4.0,4.0,4,4,,1441.0,1441.0,1441,1441
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.so,151,4.7947019867549665,5.0,5,2,,125250.96688741722,25864.0,1613752,8224
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.la,132,4.924242424242424,5.0,5,4,,1035.1969696969697,1036.0,1140,956
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.pc,7,5.0,5.0,5,5,,774.0,755.0,921,729
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.3,440,6.0,6.0,6,6,,2484.9954545454543,2251.0,16841,15
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.1,17,6.0,6.0,6,6,,13854.0,4481.0,58523,1022
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.7,6,6.0,6.0,6,6,,4236.166666666667,3226.5,8230,1932
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.txt,82,5.0,5.0,5,5,,2552.1463414634145,1482.0,22942,334
bluefoglib/bluefog,gpu-0.3.0,d3294e217fc1c9b5580411ffef12e203792271652dae510d4b9282e5d8760982,874,23,0,.supp,2,5.0,5.0,5,5,,1757.5,1757.5,2639,876
bluefoglib/bluefog,gpu-0.3.0,d47239a868b3375462d644f2ffb1b20114623fac03109d2950bdf0d57ab487d2,9,11,0,.d,1,3.0,3.0,3,3,,19.0,19.0,19,19
bluefoglib/bluefog,gpu-0.3.0,d47239a868b3375462d644f2ffb1b20114623fac03109d2950bdf0d57ab487d2,9,11,0,none,8,3.75,4.0,4,2,,90.75,57.0,318,16
bluefoglib/bluefog,gpu-0.3.0,698198ce28723c32e30ec52c4bc283736afa0f49ae33cccc0b71c44166162daf,5,4,0,none,5,4.2,4.0,5,4,,50316.2,0.0,125792,0
bluefoglib/bluefog,gpu-0.3.0,42a87692bf4d81f6d0a2843860867680b01193a7e0559935ced5c59edf4a662b,1,2,0,none,1,3.0,3.0,3,3,,0.0,0.0,0,0
bluefoglib/bluefog,gpu-0.3.0,aacaea0f56f1e056595070ee88ed51092364fd026f19d5abaf8990de4e392868,1,2,0,none,1,3.0,3.0,3,3,,1579.0,1579.0,1579,1579
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,none,17,7.352941176470588,7.0,10,4,,57077.41176470588,679.0,830060,0
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,.py,197,8.431472081218274,8.0,10,6,,7991.411167512691,1401.0,104692,0
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,.txt,4,7.0,7.0,7,7,,304.25,63.5,1083,7
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,.cpython-37,197,9.431472081218274,9.0,11,7,,6286.035532994923,1453.0,80537,149
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,.pem,12,9.0,9.0,9,9,,2343.6666666666665,1859.0,8344,0
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,.passwd,2,9.0,9.0,9,9,,1396.5,1396.5,1830,963
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,.7,1,9.0,9.0,9,9,,26308.0,26308.0,26308,26308
bluefoglib/bluefog,gpu-0.3.0,9948ca387c72d185cc5c8fceff73fc18182fa19e459328cda627997779e121db,431,104,0,.18,1,9.0,9.0,9,9,,491059.0,491059.0,491059,491059
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.h,21,8.285714285714286,9.0,9,7,,14748.761904761905,8563.0,53680,3863
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.so,57,6.491228070175438,7.0,7,2,,38345569.12280702,8791840.0,177161576,12504
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.1,1,4.0,4.0,4,4,,209.0,209.0,209,209
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.Debian,12,5.0,5.0,5,5,,146.08333333333334,145.0,156,145
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,none,19,4.684210526315789,5.0,5,4,,13951.631578947368,91.0,125795,0
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.postinst,10,5.0,5.0,5,5,,135.0,135.0,135,135
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.list,12,5.0,5.0,5,5,,738.9166666666666,474.5,2345,169
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.postrm,10,5.0,5.0,5,5,,132.0,132.0,132,132
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.shlibs,11,5.0,5.0,5,5,,69.81818181818181,34.0,319,19
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.md5sums,12,5.0,5.0,5,5,,574.5833333333334,300.0,2628,166
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.triggers,1,5.0,5.0,5,5,,74.0,74.0,74,74
bluefoglib/bluefog,gpu-0.3.0,7a841761f52f98a0c1c42a5d6fe26cd234cef17d14ffc787a8d8a718c8c9b5d1,170,37,0,.log,4,3.75,4.0,4,3,,68121.0,15574.5,234663,6672
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.7,1,4.0,4.0,4,4,,220.0,220.0,220,220
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,none,27,7.074074074074074,7.0,10,2,,106078.22222222222,1050.0,1548490,0
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.pth,1,6.0,6.0,6,6,,152.0,152.0,152,152
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.txt,10,7.1,7.0,8,7,,597.1,182.0,2869,4
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.py,543,8.885819521178638,9.0,11,7,,12396.52670349908,4613.0,273394,0
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.cpython-37,543,9.885819521178638,10.0,12,8,,8976.810313075506,3586.0,242462,152
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.typed,1,7.0,7.0,7,7,,286.0,286.0,286,286
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.exe,10,7.8,7.0,9,7,,80486.4,75008.0,105984,65536
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.cfg,1,10.0,10.0,10,10,,2617.0,2617.0,2617,2617
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.pem,1,9.0,9.0,9,9,,263774.0,263774.0,263774,263774
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.tmpl,2,7.0,7.0,7,7,,178.0,178.0,218,138
bluefoglib/bluefog,gpu-0.3.0,1a87acb3fa64cb3efc01837a7695198e920298f6164ed4d6b9d4948e765b5349,1141,191,0,.xml,1,8.0,8.0,8,8,,628.0,628.0,628,628
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,none,81,7.888888888888889,7.0,11,4,,381431.6666666667,1978.0,15308042,0
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.7,1,4.0,4.0,4,4,,215.0,215.0,215,215
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.py,839,8.256257449344458,8.0,11,6,,18255.81883194279,5889.0,328983,0
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.cpython-37m-x86_64-linux-gnu,37,7.54054054054054,8.0,8,6,,767072.1891891892,172040.0,4290768,8312
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.4,1,6.0,6.0,6,6,,569.0,569.0,569,569
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.3,1,7.0,7.0,7,7,,31609208.0,31609208.0,31609208,31609208
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.so,18,7.0,7.0,7,7,,573852.8888888889,263884.0,2898880,12848
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.txt,17,7.647058823529412,7.0,10,7,,9202.0,30.0,56335,4
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.json,2,8.0,8.0,9,7,,710.0,710.0,875,545
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.rst,1,7.0,7.0,7,7,,10.0,10.0,10,10
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.cpython-37,839,9.256257449344458,9.0,12,7,,15523.711561382599,5371.0,291560,149
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.pyi,25,7.8,8.0,8,7,,3632.56,715.0,60067,0
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.cython-30,1,7.0,7.0,7,7,,36330.0,36330.0,36330,36330
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.pxd,6,7.833333333333333,8.0,8,7,,8097.833333333333,3209.0,34698,431
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.typed,1,7.0,7.0,7,7,,0.0,0.0,0,0
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.c,38,9.052631578947368,9.0,11,9,,1452.7894736842106,266.0,36452,16
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.h,27,10.037037037037036,10.0,11,9,,10957.0,3923.0,69491,164
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.pyx,3,10.0,10.0,10,10,,2250.3333333333335,2293.0,3870,588
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.fits,1,10.0,10.0,10,10,,8640.0,8640.0,8640,8640
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.pkl,1,10.0,10.0,10,10,,716.0,716.0,716,716
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.a,2,9.0,9.0,9,9,,525305.0,525305.0,627704,422906
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.ini,3,10.0,10.0,10,10,,202.33333333333334,147.0,360,100
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.f90,16,11.0,11.0,11,11,,512.25,464.5,1939,130
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.f,2,11.0,11.0,11,11,,154.5,154.5,224,85
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.mod,1,11.0,11.0,11,11,,412.0,412.0,412,412
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.npy,5,10.0,10.0,10,10,,534.2,258.0,1880,96
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.npz,5,9.4,9.0,10,9,,48589.0,22845.0,174061,366
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.csv,11,9.727272727272727,10.0,10,9,,16703.636363636364,23833.0,23852,132
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.html,3,9.0,9.0,9,9,,1390.0,1311.0,1620,1239
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.js,4,9.75,10.0,10,9,,8534.5,5152.0,23532,302
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.ipynb,1,9.0,9.0,9,9,,16431.0,16431.0,16431,16431
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.css,5,9.8,10.0,10,9,,1467.2,1611.0,2310,318
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.svg,19,9.0,9.0,9,9,,5164.263157894737,1891.0,62087,1244
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.png,23,9.0,9.0,9,9,,2740.4347826086955,620.0,33541,357
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.pdf,11,9.0,9.0,9,9,,3847.181818181818,1734.0,22852,1568
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.ppm,1,9.0,9.0,9,9,,49167.0,49167.0,49167,49167
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.dat,2,9.0,9.0,9,9,,36800.0,36800.0,48000,25600
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.xrc,1,9.0,9.0,9,9,,2186.0,2186.0,2186,2186
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.jpg,1,9.0,9.0,9,9,,61306.0,61306.0,61306,61306
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.ima,1,9.0,9.0,9,9,,33229.0,33229.0,33229,33229
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.afm,60,10.0,10.0,10,10,,22563.066666666666,16792.5,74392,6501
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.ttf,38,10.0,10.0,10,10,,181928.31578947368,36916.0,756072,12116
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.mplstyle,26,9.0,9.0,9,9,,1421.7692307692307,464.5,24476,142
bluefoglib/bluefog,gpu-0.3.0,fa40c4b6818fc16fc0eb2906da62034ce0043a28abd23124b39cb5c8168da63d,2182,261,0,.tar,1,8.0,8.0,8,8,,153315.0,153315.0,153315,153315
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,none,514,4.684824902723736,5.0,10,2,,716896.8501945526,10670.5,13725384,0
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.8,21,3.7142857142857144,3.0,6,3,,260394.57142857142,27088.0,776376,277
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.7-config,2,3.0,3.0,3,3,,3055.0,3055.0,3055,3055
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.7,32,5.1875,6.0,6,3,,322163.59375,9704.0,5075632,55
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.7m,8,4.25,4.0,5,3,,13558458.75,5075632.0,41643688,294
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.7m-config,2,3.0,3.0,3,3,,3055.0,3055.0,3055,3055
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.basic,1,3.0,3.0,3,3,,2675336.0,2675336.0,2675336,2675336
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.h,433,5.600461893764434,6.0,7,3,,13168.473441108545,5298.0,217649,106
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.tcc,37,6.0,6.0,6,6,,20182.162162162163,13664.0,109149,2454
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.hpp,243,8.901234567901234,9.0,9,7,,4557.341563786008,3319.0,37633,1689
bluefoglib/bluefog,gpu-0.3.0,468de7cd00b7b23817b3f6b86434249e78fa90e24cdc2684a694bcf149c0a5c4,7328,541,42,.so,109,4.275229357798165,4.0,6,2,,10522233.926605504,137256.0,420052936,0
