Topic,Repos,Tag,TagID,Metrics,composition,total
application,mozilla/DeepSpeech,v0.6.0-alpha.8,52,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.8,52,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.8,52,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.9,53,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.9,53,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.9,53,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.9,53,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.9,53,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.10,54,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.10,54,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.10,54,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.10,54,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.10,54,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.11,55,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.11,55,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.11,55,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.11,55,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.11,55,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.12,56,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.12,56,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.12,56,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.12,56,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.12,56,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.13,57,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.13,57,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.13,57,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.13,57,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.13,57,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.14,58,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.14,58,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.14,58,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.14,58,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.14,58,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.15,59,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.15,59,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.15,59,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.15,59,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.15,59,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0,60,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0,60,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0,60,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0,60,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0,60,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.1-alpha.0,61,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.1-alpha.0,61,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.1-alpha.0,61,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.1-alpha.0,61,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.1-alpha.0,61,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.1,62,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.1,62,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.1,62,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.1,62,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.1,62,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.0-alpha.0,63,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.0-alpha.0,63,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.0-alpha.0,63,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.0-alpha.0,63,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.0-alpha.0,63,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.0-alpha.1,64,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.0-alpha.1,64,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.0-alpha.1,64,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.0-alpha.1,64,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.0-alpha.1,64,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.0-alpha.2,65,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.0-alpha.2,65,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.0-alpha.2,65,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.0-alpha.2,65,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.0-alpha.2,65,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.0-alpha.3,66,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.0-alpha.3,66,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.0-alpha.3,66,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.0-alpha.3,66,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.0-alpha.3,66,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.0-alpha.4,67,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.0-alpha.4,67,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.0-alpha.4,67,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.0-alpha.4,67,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.0-alpha.4,67,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.0,68,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.0,68,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.0,68,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.0,68,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.0,68,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.1-alpha.0,69,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.1-alpha.0,69,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.1-alpha.0,69,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.1-alpha.0,69,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.1-alpha.0,69,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.1-alpha.1,70,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.1-alpha.1,70,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.1-alpha.1,70,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.1-alpha.1,70,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.1-alpha.1,70,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.1-alpha.2,71,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.1-alpha.2,71,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.1-alpha.2,71,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.1-alpha.2,71,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.1-alpha.2,71,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.1,72,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.1,72,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.1,72,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.1,72,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.1,72,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.0,73,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.0,73,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.0,73,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.0,73,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.0,73,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.1,74,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.1,74,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.1,74,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.1,74,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.1,74,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.2,75,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.2,75,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.2,75,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.2,75,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.2,75,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.2,76,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.2,76,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.2,76,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.2,76,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.2,76,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.3,77,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.3,77,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.3,77,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.3,77,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.3,77,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.3,78,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.3,78,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.3,78,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.3,78,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.3,78,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.7.4,79,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.7.4,79,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.7.4,79,Environment,0.0,0
application,mozilla/DeepSpeech,v0.7.4,79,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.7.4,79,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.4,80,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.4,80,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.4,80,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.4,80,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.4,80,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.0,81,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.0,81,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.0,81,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.0,81,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.0,81,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.5,82,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.5,82,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.5,82,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.5,82,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.5,82,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.6,83,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.6,83,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.6,83,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.6,83,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.6,83,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.1,84,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.1,84,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.1,84,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.1,84,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.1,84,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.2,85,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.2,85,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.2,85,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.2,85,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.2,85,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.3,86,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.3,86,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.3,86,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.3,86,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.3,86,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.7,87,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.7,87,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.7,87,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.7,87,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.7,87,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0-alpha.8,88,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0-alpha.8,88,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0-alpha.8,88,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0-alpha.8,88,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0-alpha.8,88,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.0,89,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.0,89,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.0,89,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.0,89,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.0,89,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.4,90,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.4,90,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.4,90,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.4,90,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.4,90,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.5,91,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.5,91,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.5,91,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.5,91,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.5,91,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.1,92,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.1,92,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.1,92,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.1,92,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.1,92,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.6,93,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.6,93,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.6,93,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.6,93,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.6,93,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.7,94,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.7,94,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.7,94,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.7,94,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.7,94,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.8.2,95,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.8.2,95,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.8.2,95,Environment,0.0,0
application,mozilla/DeepSpeech,v0.8.2,95,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.8.2,95,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.8,96,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.8,96,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.8,96,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.8,96,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.8,96,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.9,97,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.9,97,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.9,97,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.9,97,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.9,97,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.10,98,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.10,98,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.10,98,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.10,98,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.10,98,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.11,99,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.11,99,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.11,99,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.11,99,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.11,99,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0-alpha.12,100,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0-alpha.12,100,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0-alpha.12,100,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0-alpha.12,100,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0-alpha.12,100,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.0,101,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.0,101,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.0,101,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.0,101,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.0,101,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.1,102,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.1,102,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.1,102,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.1,102,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.1,102,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.2,103,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.2,103,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.2,103,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.2,103,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.2,103,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.9.3,104,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.9.3,104,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.9.3,104,Environment,0.0,0
application,mozilla/DeepSpeech,v0.9.3,104,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.9.3,104,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.10.0-alpha.0,105,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.10.0-alpha.0,105,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.10.0-alpha.0,105,Environment,0.0,0
application,mozilla/DeepSpeech,v0.10.0-alpha.0,105,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.10.0-alpha.0,105,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.10.0-alpha.1,106,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.10.0-alpha.1,106,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.10.0-alpha.1,106,Environment,0.0,0
application,mozilla/DeepSpeech,v0.10.0-alpha.1,106,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.10.0-alpha.1,106,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.10.0-alpha.2,107,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.10.0-alpha.2,107,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.10.0-alpha.2,107,Environment,0.0,0
application,mozilla/DeepSpeech,v0.10.0-alpha.2,107,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.10.0-alpha.2,107,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.10.0-alpha.3,108,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.10.0-alpha.3,108,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.10.0-alpha.3,108,Environment,0.0,0
application,mozilla/DeepSpeech,v0.10.0-alpha.3,108,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.10.0-alpha.3,108,Filesystem,27.85,22
