Topic,Repos,Tag,TagID,Metrics,composition,total
mlops,kubeflow/kubeflow,v0.7.0-rc.5,70,Environment,1.75,5
mlops,kubeflow/kubeflow,v0.7.0-rc.5,70,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v0.7.0-rc.5,70,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v0.7.0-rc.6,71,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v0.7.0-rc.6,71,Permissions,11.93,34
mlops,kubeflow/kubeflow,v0.7.0-rc.6,71,Environment,1.75,5
mlops,kubeflow/kubeflow,v0.7.0-rc.6,71,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v0.7.0-rc.6,71,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v0.7.0-rc.7,72,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v0.7.0-rc.7,72,Permissions,11.93,34
mlops,kubeflow/kubeflow,v0.7.0-rc.7,72,Environment,1.75,5
mlops,kubeflow/kubeflow,v0.7.0-rc.7,72,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v0.7.0-rc.7,72,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v0.7.0,73,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v0.7.0,73,Permissions,11.93,34
mlops,kubeflow/kubeflow,v0.7.0,73,Environment,1.75,5
mlops,kubeflow/kubeflow,v0.7.0,73,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v0.7.0,73,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v0.7.0-rc.8,74,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v0.7.0-rc.8,74,Permissions,11.93,34
mlops,kubeflow/kubeflow,v0.7.0-rc.8,74,Environment,1.75,5
mlops,kubeflow/kubeflow,v0.7.0-rc.8,74,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v0.7.0-rc.8,74,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v0.7.1,75,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v0.7.1,75,Permissions,11.93,34
mlops,kubeflow/kubeflow,v0.7.1,75,Environment,1.75,5
mlops,kubeflow/kubeflow,v0.7.1,75,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v0.7.1,75,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.0,76,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.0,76,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.0,76,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.0,76,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.0,76,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.1.0,77,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.1.0,77,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.1.0,77,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.1.0,77,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.1.0,77,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.2-rc.0,78,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.2-rc.0,78,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.2-rc.0,78,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.2-rc.0,78,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.2-rc.0,78,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.2.0,79,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.2.0,79,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.2.0,79,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.2.0,79,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.2.0,79,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.3.0-rc.0,80,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.3.0-rc.0,80,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.3.0-rc.0,80,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.3.0-rc.0,80,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.3.0-rc.0,80,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.3.0-rc.1,81,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.3.0-rc.1,81,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.3.0-rc.1,81,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.3.0-rc.1,81,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.3.0-rc.1,81,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.3.0,82,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.3.0,82,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.3.0,82,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.3.0,82,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.3.0,82,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.3.1-rc.0,83,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.3.1-rc.0,83,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.3.1-rc.0,83,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.3.1-rc.0,83,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.3.1-rc.0,83,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.4-rc.0,84,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.4-rc.0,84,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.4-rc.0,84,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.4-rc.0,84,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.4-rc.0,84,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.4-rc.1,85,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.4-rc.1,85,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.4-rc.1,85,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.4-rc.1,85,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.4-rc.1,85,Filesystem,28.07,80
mlops,kubeflow/kubeflow,v1.4.0,86,Dependencies,35.09,100
mlops,kubeflow/kubeflow,v1.4.0,86,Permissions,11.93,34
mlops,kubeflow/kubeflow,v1.4.0,86,Environment,1.75,5
mlops,kubeflow/kubeflow,v1.4.0,86,Build/Execute,23.16,66
mlops,kubeflow/kubeflow,v1.4.0,86,Filesystem,28.07,80
mlops,mlflow/mlflow,v0.2.0,0,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.2.0,0,Permissions,1.2,1
mlops,mlflow/mlflow,v0.2.0,0,Environment,0.0,0
mlops,mlflow/mlflow,v0.2.0,0,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.2.0,0,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.2.1,1,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.2.1,1,Permissions,1.2,1
mlops,mlflow/mlflow,v0.2.1,1,Environment,0.0,0
mlops,mlflow/mlflow,v0.2.1,1,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.2.1,1,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.3.0,2,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.3.0,2,Permissions,1.2,1
mlops,mlflow/mlflow,v0.3.0,2,Environment,0.0,0
mlops,mlflow/mlflow,v0.3.0,2,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.3.0,2,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.4.0,3,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.4.0,3,Permissions,1.2,1
mlops,mlflow/mlflow,v0.4.0,3,Environment,0.0,0
mlops,mlflow/mlflow,v0.4.0,3,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.4.0,3,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.4.1,4,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.4.1,4,Permissions,1.2,1
mlops,mlflow/mlflow,v0.4.1,4,Environment,0.0,0
mlops,mlflow/mlflow,v0.4.1,4,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.4.1,4,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.4.2,5,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.4.2,5,Permissions,1.2,1
mlops,mlflow/mlflow,v0.4.2,5,Environment,0.0,0
mlops,mlflow/mlflow,v0.4.2,5,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.4.2,5,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.5.0,6,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.5.0,6,Permissions,1.2,1
mlops,mlflow/mlflow,v0.5.0,6,Environment,0.0,0
mlops,mlflow/mlflow,v0.5.0,6,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.5.0,6,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.5.1,7,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.5.1,7,Permissions,1.2,1
mlops,mlflow/mlflow,v0.5.1,7,Environment,0.0,0
mlops,mlflow/mlflow,v0.5.1,7,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.5.1,7,Filesystem,6.02,5
mlops,mlflow/mlflow,list,8,Dependencies,55.42,46
mlops,mlflow/mlflow,list,8,Permissions,1.2,1
mlops,mlflow/mlflow,list,8,Environment,0.0,0
mlops,mlflow/mlflow,list,8,Build/Execute,37.35,31
mlops,mlflow/mlflow,list,8,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.5.2,9,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.5.2,9,Permissions,1.2,1
mlops,mlflow/mlflow,v0.5.2,9,Environment,0.0,0
mlops,mlflow/mlflow,v0.5.2,9,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.5.2,9,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.6.0,10,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.6.0,10,Permissions,1.2,1
mlops,mlflow/mlflow,v0.6.0,10,Environment,0.0,0
mlops,mlflow/mlflow,v0.6.0,10,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.6.0,10,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.7,11,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.7,11,Permissions,1.2,1
mlops,mlflow/mlflow,v0.7,11,Environment,0.0,0
mlops,mlflow/mlflow,v0.7,11,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.7,11,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.7.0,12,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.7.0,12,Permissions,1.2,1
mlops,mlflow/mlflow,v0.7.0,12,Environment,0.0,0
mlops,mlflow/mlflow,v0.7.0,12,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.7.0,12,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.8.0,13,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.8.0,13,Permissions,1.2,1
mlops,mlflow/mlflow,v0.8.0,13,Environment,0.0,0
mlops,mlflow/mlflow,v0.8.0,13,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.8.0,13,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.8.1,14,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.8.1,14,Permissions,1.2,1
mlops,mlflow/mlflow,v0.8.1,14,Environment,0.0,0
mlops,mlflow/mlflow,v0.8.1,14,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.8.1,14,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.8.2,15,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.8.2,15,Permissions,1.2,1
mlops,mlflow/mlflow,v0.8.2,15,Environment,0.0,0
mlops,mlflow/mlflow,v0.8.2,15,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.8.2,15,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.9.0,16,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.9.0,16,Permissions,1.2,1
mlops,mlflow/mlflow,v0.9.0,16,Environment,0.0,0
mlops,mlflow/mlflow,v0.9.0,16,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.9.0,16,Filesystem,6.02,5
mlops,mlflow/mlflow,v0.9.1,17,Dependencies,55.42,46
mlops,mlflow/mlflow,v0.9.1,17,Permissions,1.2,1
mlops,mlflow/mlflow,v0.9.1,17,Environment,0.0,0
mlops,mlflow/mlflow,v0.9.1,17,Build/Execute,37.35,31
mlops,mlflow/mlflow,v0.9.1,17,Filesystem,6.02,5
mlops,mlflow/mlflow,1.0.0,18,Dependencies,55.42,46
mlops,mlflow/mlflow,1.0.0,18,Permissions,1.2,1
mlops,mlflow/mlflow,1.0.0,18,Environment,0.0,0
mlops,mlflow/mlflow,1.0.0,18,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.0.0,18,Filesystem,6.02,5
mlops,mlflow/mlflow,v1.1.0,19,Dependencies,55.42,46
mlops,mlflow/mlflow,v1.1.0,19,Permissions,1.2,1
mlops,mlflow/mlflow,v1.1.0,19,Environment,0.0,0
mlops,mlflow/mlflow,v1.1.0,19,Build/Execute,37.35,31
mlops,mlflow/mlflow,v1.1.0,19,Filesystem,6.02,5
mlops,mlflow/mlflow,v1.2.0,20,Dependencies,55.42,46
mlops,mlflow/mlflow,v1.2.0,20,Permissions,1.2,1
mlops,mlflow/mlflow,v1.2.0,20,Environment,0.0,0
mlops,mlflow/mlflow,v1.2.0,20,Build/Execute,37.35,31
mlops,mlflow/mlflow,v1.2.0,20,Filesystem,6.02,5
mlops,mlflow/mlflow,v1.3.0,21,Dependencies,55.42,46
mlops,mlflow/mlflow,v1.3.0,21,Permissions,1.2,1
mlops,mlflow/mlflow,v1.3.0,21,Environment,0.0,0
mlops,mlflow/mlflow,v1.3.0,21,Build/Execute,37.35,31
mlops,mlflow/mlflow,v1.3.0,21,Filesystem,6.02,5
mlops,mlflow/mlflow,v1.4.0,22,Dependencies,55.42,46
mlops,mlflow/mlflow,v1.4.0,22,Permissions,1.2,1
mlops,mlflow/mlflow,v1.4.0,22,Environment,0.0,0
mlops,mlflow/mlflow,v1.4.0,22,Build/Execute,37.35,31
mlops,mlflow/mlflow,v1.4.0,22,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1573575590,23,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1573575590,23,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1573575590,23,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1573575590,23,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1573575590,23,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1573828370,24,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1573828370,24,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1573828370,24,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1573828370,24,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1573828370,24,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1574078003,25,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1574078003,25,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1574078003,25,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1574078003,25,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1574078003,25,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1574177271,26,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1574177271,26,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1574177271,26,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1574177271,26,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1574177271,26,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1574253689,27,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1574253689,27,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1574253689,27,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1574253689,27,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1574253689,27,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1574339003,28,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1574339003,28,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1574339003,28,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1574339003,28,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1574339003,28,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1574428473,29,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1574428473,29,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1574428473,29,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1574428473,29,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1574428473,29,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1574687416,30,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1574687416,30,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1574687416,30,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1574687416,30,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1574687416,30,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1574945976,31,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1574945976,31,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1574945976,31,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1574945976,31,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1574945976,31,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1575552470,32,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1575552470,32,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1575552470,32,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1575552470,32,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1575552470,32,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1575908546,33,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1575908546,33,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1575908546,33,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1575908546,33,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1575908546,33,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1575984945,34,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1575984945,34,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1575984945,34,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1575984945,34,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1575984945,34,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1576154761,35,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1576154761,35,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1576154761,35,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1576154761,35,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1576154761,35,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1576588339,36,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1576588339,36,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1576588339,36,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1576588339,36,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1576588339,36,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1576594599,37,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1576594599,37,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1576594599,37,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1576594599,37,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1576594599,37,Filesystem,6.02,5
mlops,mlflow/mlflow,v1.5.0,38,Dependencies,55.42,46
mlops,mlflow/mlflow,v1.5.0,38,Permissions,1.2,1
mlops,mlflow/mlflow,v1.5.0,38,Environment,0.0,0
mlops,mlflow/mlflow,v1.5.0,38,Build/Execute,37.35,31
mlops,mlflow/mlflow,v1.5.0,38,Filesystem,6.02,5
mlops,mlflow/mlflow,1.4.0+criteo.1576835219,39,Dependencies,55.42,46
mlops,mlflow/mlflow,1.4.0+criteo.1576835219,39,Permissions,1.2,1
mlops,mlflow/mlflow,1.4.0+criteo.1576835219,39,Environment,0.0,0
mlops,mlflow/mlflow,1.4.0+criteo.1576835219,39,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.4.0+criteo.1576835219,39,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.0+criteo.1577105020,40,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.0+criteo.1577105020,40,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.0+criteo.1577105020,40,Environment,0.0,0
mlops,mlflow/mlflow,1.5.0+criteo.1577105020,40,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.0+criteo.1577105020,40,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.0+criteo.1577454040,41,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.0+criteo.1577454040,41,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.0+criteo.1577454040,41,Environment,0.0,0
mlops,mlflow/mlflow,1.5.0+criteo.1577454040,41,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.0+criteo.1577454040,41,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.0+criteo.1577960544,42,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.0+criteo.1577960544,42,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.0+criteo.1577960544,42,Environment,0.0,0
mlops,mlflow/mlflow,1.5.0+criteo.1577960544,42,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.0+criteo.1577960544,42,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.0+criteo.1578400847,43,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.0+criteo.1578400847,43,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.0+criteo.1578400847,43,Environment,0.0,0
mlops,mlflow/mlflow,1.5.0+criteo.1578400847,43,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.0+criteo.1578400847,43,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.0+criteo.1578481563,44,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.0+criteo.1578481563,44,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.0+criteo.1578481563,44,Environment,0.0,0
mlops,mlflow/mlflow,1.5.0+criteo.1578481563,44,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.0+criteo.1578481563,44,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.0+criteo.1578667815,45,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.0+criteo.1578667815,45,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.0+criteo.1578667815,45,Environment,0.0,0
mlops,mlflow/mlflow,1.5.0+criteo.1578667815,45,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.0+criteo.1578667815,45,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.1.dev0+criteo.1578998608,46,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.1.dev0+criteo.1578998608,46,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.1.dev0+criteo.1578998608,46,Environment,0.0,0
mlops,mlflow/mlflow,1.5.1.dev0+criteo.1578998608,46,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.1.dev0+criteo.1578998608,46,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.1+criteo.1579106976,47,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.1+criteo.1579106976,47,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.1+criteo.1579106976,47,Environment,0.0,0
mlops,mlflow/mlflow,1.5.1+criteo.1579106976,47,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.1+criteo.1579106976,47,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.1+criteo.1579186580,48,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.1+criteo.1579186580,48,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.1+criteo.1579186580,48,Environment,0.0,0
mlops,mlflow/mlflow,1.5.1+criteo.1579186580,48,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.1+criteo.1579186580,48,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.1+criteo.1580123040,49,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.1+criteo.1580123040,49,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.1+criteo.1580123040,49,Environment,0.0,0
mlops,mlflow/mlflow,1.5.1+criteo.1580123040,49,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.1+criteo.1580123040,49,Filesystem,6.02,5
mlops,mlflow/mlflow,1.5.1+criteo.1580140884,50,Dependencies,55.42,46
mlops,mlflow/mlflow,1.5.1+criteo.1580140884,50,Permissions,1.2,1
mlops,mlflow/mlflow,1.5.1+criteo.1580140884,50,Environment,0.0,0
mlops,mlflow/mlflow,1.5.1+criteo.1580140884,50,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.5.1+criteo.1580140884,50,Filesystem,6.02,5
mlops,mlflow/mlflow,v1.6.0,51,Dependencies,55.42,46
mlops,mlflow/mlflow,v1.6.0,51,Permissions,1.2,1
mlops,mlflow/mlflow,v1.6.0,51,Environment,0.0,0
mlops,mlflow/mlflow,v1.6.0,51,Build/Execute,37.35,31
mlops,mlflow/mlflow,v1.6.0,51,Filesystem,6.02,5
mlops,mlflow/mlflow,1.6.0+criteo.1580724964,52,Dependencies,55.42,46
mlops,mlflow/mlflow,1.6.0+criteo.1580724964,52,Permissions,1.2,1
mlops,mlflow/mlflow,1.6.0+criteo.1580724964,52,Environment,0.0,0
mlops,mlflow/mlflow,1.6.0+criteo.1580724964,52,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.6.0+criteo.1580724964,52,Filesystem,6.02,5
mlops,mlflow/mlflow,1.6.1.dev0+criteo.1580735356,53,Dependencies,55.42,46
mlops,mlflow/mlflow,1.6.1.dev0+criteo.1580735356,53,Permissions,1.2,1
mlops,mlflow/mlflow,1.6.1.dev0+criteo.1580735356,53,Environment,0.0,0
mlops,mlflow/mlflow,1.6.1.dev0+criteo.1580735356,53,Build/Execute,37.35,31
mlops,mlflow/mlflow,1.6.1.dev0+criteo.1580735356,53,Filesystem,6.02,5
mlops,mlflow/mlflow,42.0+criteo.1580736277,54,Dependencies,55.42,46
mlops,mlflow/mlflow,42.0+criteo.1580736277,54,Permissions,1.2,1
mlops,mlflow/mlflow,42.0+criteo.1580736277,54,Environment,0.0,0
mlops,mlflow/mlflow,42.0+criteo.1580736277,54,Build/Execute,37.35,31
mlops,mlflow/mlflow,42.0+criteo.1580736277,54,Filesystem,6.02,5
