repos,repo_version,filename,option,option_count,category
kubeflow/kubeflow,latest,/components/crud-web-apps/tensorboards/Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/crud-web-apps/tensorboards/Dockerfile,npm,5,Dependencies
kubeflow/kubeflow,latest,/components/crud-web-apps/tensorboards/Dockerfile,install,5,Build/Execute
kubeflow/kubeflow,latest,/components/crud-web-apps/tensorboards/Dockerfile,pip3,2,Dependencies
kubeflow/kubeflow,latest,/components/admission-webhook/Dockerfile,go,2,Build/Execute
kubeflow/kubeflow,latest,/components/profile-controller/Dockerfile,go,3,Build/Execute
kubeflow/kubeflow,latest,/components/profile-controller/Dockerfile,cp,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cpu.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cpu.Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cpu.Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cpu.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cuda.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cuda.Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cuda.Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch-full/cuda.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,apt-get,3,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,rm,4,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,install,2,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,echo,13,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,mkdir,2,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,chown,9,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,curl,3,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,conda,5,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,/bin/bash,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,dpkg,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,mv,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,chmod,1,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio/Dockerfile,cp,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver/Dockerfile,curl,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver/Dockerfile,dpkg,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver/Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver/Dockerfile,mkdir,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver/Dockerfile,cp,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver/Dockerfile,chown,1,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cpu.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cpu.Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cpu.Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cpu.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,apt-get,6,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,curl,2,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,apt-key,2,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,echo,4,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,rm,3,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,ln,4,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,install,3,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow/cuda.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,mkdir,2,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,chown,6,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,curl,2,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,conda,5,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,echo,3,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,rm,3,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,/bin/bash,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,install,2,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/codeserver-python/Dockerfile,cp,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio-tidyverse/Dockerfile,conda,3,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio-tidyverse/Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/rstudio-tidyverse/Dockerfile,chown,2,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,apt-get,3,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,curl,3,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,apt-key,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,echo,8,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,rm,5,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,install,3,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,export,1,Environment
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,mkdir,2,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,chown,7,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,conda,5,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,/bin/bash,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter/Dockerfile,cp,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cpu.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cpu.Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cpu.Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cpu.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cuda.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cuda.Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cuda.Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-pytorch/cuda.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,/bin/bash,2,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,apt-get,3,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,curl,5,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,wget,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,git,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,rm,3,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,unzip,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,bash,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,export,2,Environment
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,chmod,2,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,echo,2,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,mkdir,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,chown,3,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/base/Dockerfile,useradd,1,Permissions
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cpu.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cpu.Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cpu.Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cpu.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cuda.Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cuda.Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cuda.Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-tensorflow-full/cuda.Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-scipy/Dockerfile,pip,1,Dependencies
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-scipy/Dockerfile,rm,1,Filesystem
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-scipy/Dockerfile,install,1,Build/Execute
kubeflow/kubeflow,latest,/components/example-notebook-servers/jupyter-scipy/Dockerfile,python3,1,Build/Execute
kubeflow/kubeflow,latest,/components/notebook-controller/Dockerfile,cd,1,Filesystem
kubeflow/kubeflow,latest,/components/notebook-controller/Dockerfile,go,3,Build/Execute
kubeflow/kubeflow,latest,/components/centraldashboard/Dockerfile,apk,6,Dependencies
kubeflow/kubeflow,latest,/components/centraldashboard/Dockerfile,echo,2,Filesystem
kubeflow/kubeflow,latest,/components/centraldashboard/Dockerfile,bash,1,Build/Execute
kubeflow/kubeflow,latest,/components/centraldashboard/Dockerfile,make,1,Build/Execute
kubeflow/kubeflow,latest,/components/centraldashboard/Dockerfile,npm,6,Dependencies
kubeflow/kubeflow,latest,/components/centraldashboard/Dockerfile,export,2,Environment
kubeflow/kubeflow,latest,/components/tensorboard-controller/Dockerfile,cd,1,Filesystem
kubeflow/kubeflow,latest,/components/tensorboard-controller/Dockerfile,go,3,Build/Execute
kubeflow/kubeflow,latest,/components/access-management/Dockerfile,go,3,Build/Execute
kubeflow/kubeflow,latest,/components/access-management/Dockerfile,chmod,1,Permissions
JaidedAI/EasyOCR,latest,/Dockerfile,apt-get,4,Dependencies
JaidedAI/EasyOCR,latest,/Dockerfile,git,4,Dependencies
JaidedAI/EasyOCR,latest,/Dockerfile,rm,1,Filesystem
JaidedAI/EasyOCR,latest,/Dockerfile,install,2,Build/Execute
JaidedAI/EasyOCR,latest,/Dockerfile,mkdir,1,Filesystem
JaidedAI/EasyOCR,latest,/Dockerfile,cd,2,Filesystem
JaidedAI/EasyOCR,latest,/Dockerfile,pip,1,Dependencies
JaidedAI/EasyOCR,latest,/Dockerfile,python,2,Build/Execute
tensorflow/tfjs,latest,/dockers/wasm-docker/Dockerfile,npm,1,Dependencies
tensorflow/tfjs,latest,/dockers/wasm-docker/Dockerfile,install,3,Build/Execute
tensorflow/tfjs,latest,/dockers/wasm-docker/Dockerfile,apt-get,2,Dependencies
tensorflow/tfjs,latest,/dockers/wasm-docker/Dockerfile,python,1,Build/Execute
tensorflow/tfjs,latest,/dockers/wasm-docker/Dockerfile,python3,1,Build/Execute
tensorflow/tfjs,latest,/dockers/wasm-docker/Dockerfile,pip3,1,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,apt-get,4,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,npm,1,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,curl,2,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,wget,1,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,git,2,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,apt-key,1,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,pip3,3,Dependencies
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,echo,1,Filesystem
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,ln,2,Filesystem
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,unzip,1,Filesystem
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,python,1,Build/Execute
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,install,5,Build/Execute
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,python3,1,Build/Execute
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,set,3,Environment
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,export,1,Environment
tensorflow/tfjs,latest,/dockers/release-docker/Dockerfile,virtualenv,1,Environment
pymc-devs/pymc,latest,/scripts/Dockerfile,/bin/bash,1,Build/Execute
pymc-devs/pymc,latest,/scripts/Dockerfile,pip,1,Dependencies
pymc-devs/pymc,latest,/scripts/Dockerfile,install,1,Build/Execute
pymc-devs/pymc,latest,/scripts/Dockerfile,python,1,Build/Execute
NVIDIA/DIGITS,latest,/packaging/deb/Dockerfile,apt-get,3,Dependencies
NVIDIA/DIGITS,latest,/packaging/deb/Dockerfile,rm,2,Filesystem
NVIDIA/DIGITS,latest,/packaging/deb/Dockerfile,install,1,Build/Execute
NVIDIA/DIGITS,latest,/packaging/deb/Dockerfile,tar,1,Filesystem
NVIDIA/DIGITS,latest,/packaging/deb/Dockerfile,cp,2,Filesystem
NVIDIA/DIGITS,latest,/packaging/deb/Dockerfile,echo,1,Filesystem
NVIDIA/DIGITS,latest,/packaging/deb/Dockerfile,mkdir,1,Filesystem
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,apt-get,2,Dependencies
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,wget,1,Dependencies
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,git,1,Dependencies
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,unzip,1,Filesystem
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,cmake,1,Build/Execute
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,install,3,Build/Execute
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,echo,1,Filesystem
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,mkdir,2,Filesystem
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,chown,2,Permissions
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,adduser,2,Permissions
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,rm,2,Filesystem
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,ln,1,Filesystem
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,conda,3,Dependencies
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,sed,2,Filesystem
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,python,1,Build/Execute
yandexdataschool/Practical_RL,latest,/docker/Dockerfile,python3,1,Build/Execute
openMVG/openMVG,latest,/Dockerfile,apt-get,4,Dependencies
openMVG/openMVG,latest,/Dockerfile,git,2,Dependencies
openMVG/openMVG,latest,/Dockerfile,cmake,2,Build/Execute
openMVG/openMVG,latest,/Dockerfile,install,1,Build/Execute
openMVG/openMVG,latest,/Dockerfile,cd,3,Filesystem
openMVG/openMVG,latest,/Dockerfile,mkdir,1,Filesystem
openMVG/openMVG,latest,/Dockerfile,make,3,Build/Execute
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,apt-get,6,Dependencies
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,git,3,Dependencies
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,cmake,2,Build/Execute
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,install,12,Build/Execute
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,pip,8,Dependencies
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,cd,3,Filesystem
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,python,1,Build/Execute
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,mkdir,1,Filesystem
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile.full,make,1,Build/Execute
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,apt-get,4,Dependencies
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,git,1,Dependencies
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,cmake,1,Build/Execute
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,install,5,Build/Execute
tiny-dnn/tiny-dnn,latest,/docker/dev-env/Dockerfile,pip,3,Dependencies
MycroftAI/mycroft-core,latest,/test/Dockerfile,sed,1,Filesystem
MycroftAI/mycroft-core,latest,/test/Dockerfile,apt-get,3,Dependencies
MycroftAI/mycroft-core,latest,/test/Dockerfile,curl,1,Dependencies
MycroftAI/mycroft-core,latest,/test/Dockerfile,git,1,Dependencies
MycroftAI/mycroft-core,latest,/test/Dockerfile,rm,1,Filesystem
MycroftAI/mycroft-core,latest,/test/Dockerfile,install,8,Build/Execute
MycroftAI/mycroft-core,latest,/test/Dockerfile,python3,2,Build/Execute
MycroftAI/mycroft-core,latest,/test/Dockerfile,mkdir,3,Filesystem
MycroftAI/mycroft-core,latest,/test/Dockerfile,pip,7,Dependencies
MycroftAI/mycroft-core,latest,/test/Dockerfile,echo,1,Filesystem
MycroftAI/mycroft-core,latest,/test/Dockerfile,python,1,Build/Execute
autorope/donkeycar,latest,/Dockerfile,pip,3,Dependencies
autorope/donkeycar,latest,/Dockerfile,install,3,Build/Execute
autorope/donkeycar,latest,/Dockerfile,echo,2,Filesystem
pyro-ppl/pyro,latest,/docker/Dockerfile,apt-get,2,Dependencies
pyro-ppl/pyro,latest,/docker/Dockerfile,curl,2,Dependencies
pyro-ppl/pyro,latest,/docker/Dockerfile,git,1,Dependencies
pyro-ppl/pyro,latest,/docker/Dockerfile,rm,2,Filesystem
pyro-ppl/pyro,latest,/docker/Dockerfile,cmake,1,Build/Execute
pyro-ppl/pyro,latest,/docker/Dockerfile,install,2,Build/Execute
pyro-ppl/pyro,latest,/docker/Dockerfile,mkdir,1,Filesystem
pyro-ppl/pyro,latest,/docker/Dockerfile,/bin/bash,1,Build/Execute
pyro-ppl/pyro,latest,/docker/Dockerfile,bash,3,Build/Execute
pyro-ppl/pyro,latest,/docker/Dockerfile,chown,1,Permissions
pyro-ppl/pyro,latest,/docker/Dockerfile,useradd,1,Permissions
pyro-ppl/pyro,latest,/docker/Dockerfile,groupadd,1,Permissions
pyro-ppl/pyro,latest,/docker/Dockerfile,conda,3,Dependencies
pyro-ppl/pyro,latest,/docker/Dockerfile,cd,1,Filesystem
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile,pip,1,Dependencies
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile,install,1,Build/Execute
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile.dev,pip,3,Dependencies
qubvel/segmentation_models.pytorch,latest,/docker/Dockerfile.dev,install,3,Build/Execute
