repos,repo_version,filename,instructions,instructions_count
plstcharles/litiv,latest,/Dockerfile,FROM,1
alexandrainst/danlp,latest,/docker/python-image/Dockerfile,COPY,1
alexandrainst/danlp,latest,/docker/python-image/Dockerfile,WORKDIR,1
alexandrainst/danlp,latest,/docker/python-image/Dockerfile,FROM,1
alexandrainst/danlp,latest,/docker/python-image/Dockerfile,RUN,1
MarvinLer/pypownet,latest,/Dockerfile,CMD,1
MarvinLer/pypownet,latest,/Dockerfile,MAINTAINER,1
MarvinLer/pypownet,latest,/Dockerfile,EXPOSE,1
MarvinLer/pypownet,latest,/Dockerfile,RUN,4
MarvinLer/pypownet,latest,/Dockerfile,ENV,1
MarvinLer/pypownet,latest,/Dockerfile,WORKDIR,1
MarvinLer/pypownet,latest,/Dockerfile,FROM,1
ain-soph/trojanzoo,latest,/docker/cpu.dockerfile,RUN,1
ain-soph/trojanzoo,latest,/docker/cpu.dockerfile,LABEL,1
ain-soph/trojanzoo,latest,/docker/cpu.dockerfile,WORKDIR,1
ain-soph/trojanzoo,latest,/docker/cpu.dockerfile,FROM,1
ain-soph/trojanzoo,latest,/docker/gpu.dockerfile,RUN,1
ain-soph/trojanzoo,latest,/docker/gpu.dockerfile,LABEL,1
ain-soph/trojanzoo,latest,/docker/gpu.dockerfile,WORKDIR,1
ain-soph/trojanzoo,latest,/docker/gpu.dockerfile,FROM,1
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.cpu,ARG,1
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.cpu,RUN,11
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.cpu,ENV,1
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.cpu,FROM,1
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.gpu,ARG,1
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.gpu,RUN,11
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.gpu,ENV,1
fastestimator/fastestimator,latest,/docker/stable/Dockerfile.gpu,FROM,1
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.cpu,ARG,1
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.cpu,RUN,11
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.cpu,ENV,1
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.cpu,FROM,1
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.gpu,ARG,1
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.gpu,RUN,11
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.gpu,ENV,1
fastestimator/fastestimator,latest,/docker/nightly/Dockerfile.gpu,FROM,1
SKKU-ESLAB/ANT,latest,/Dockerfile,ADD,1
SKKU-ESLAB/ANT,latest,/Dockerfile,RUN,7
SKKU-ESLAB/ANT,latest,/Dockerfile,WORKDIR,1
SKKU-ESLAB/ANT,latest,/Dockerfile,FROM,1
SKKU-ESLAB/ANT,latest,/app-launcher/controlpad/vs/basic-languages/dockerfile/dockerfile.js,"DEFINE(""VS/BASIC-LANGUAGES/DOCKERFILE/DOCKERFILE"",[""REQUIRE"",""EXPORTS""],FUNCTION(E,S){""USE",1
SKKU-ESLAB/ANT,latest,/app-launcher/controlpad/vs/basic-languages/dockerfile/dockerfile.js,/*!-----------------------------------------------------------------------------,1
SKKU-ESLAB/ANT,latest,/app-launcher/controlpad/vs/basic-languages/dockerfile/dockerfile.js,*-----------------------------------------------------------------------------*/,1
SKKU-ESLAB/ANT,latest,/app-launcher/controlpad/vs/basic-languages/dockerfile/dockerfile.js,*,4
chainer/onnx-chainer,latest,/.flexci/Dockerfile,RUN,4
chainer/onnx-chainer,latest,/.flexci/Dockerfile,LABEL,1
chainer/onnx-chainer,latest,/.flexci/Dockerfile,ENV,6
chainer/onnx-chainer,latest,/.flexci/Dockerfile,ARG,1
chainer/onnx-chainer,latest,/.flexci/Dockerfile,WORKDIR,1
chainer/onnx-chainer,latest,/.flexci/Dockerfile,FROM,1
madsjulia/Mads.jl,latest,/Docker/madsjulia/Dockerfile,CMD,1
madsjulia/Mads.jl,latest,/Docker/madsjulia/Dockerfile,COPY,2
madsjulia/Mads.jl,latest,/Docker/madsjulia/Dockerfile,RUN,12
madsjulia/Mads.jl,latest,/Docker/madsjulia/Dockerfile,ENV,3
madsjulia/Mads.jl,latest,/Docker/madsjulia/Dockerfile,FROM,1
knorth55/coral_usb_ros,latest,/docker/Dockerfile,ARG,5
knorth55/coral_usb_ros,latest,/docker/Dockerfile,RUN,10
knorth55/coral_usb_ros,latest,/docker/Dockerfile,ENV,1
knorth55/coral_usb_ros,latest,/docker/Dockerfile,FROM,1
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,CMD,1
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,COPY,2
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,RUN,10
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,ENV,1
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,ENTRYPOINT,1
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,ARG,1
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,WORKDIR,1
knorth55/coral_usb_ros,latest,/training/epic_kitchens_55/Dockerfile,FROM,1
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,CMD,1
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,COPY,2
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,RUN,10
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,ENV,1
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,ENTRYPOINT,1
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,ARG,1
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,WORKDIR,1
knorth55/coral_usb_ros,latest,/training/labelme_voc/Dockerfile,FROM,1
nipreps/smriprep,latest,/Dockerfile,COPY,3
nipreps/smriprep,latest,/Dockerfile,RUN,13
nipreps/smriprep,latest,/Dockerfile,ENV,12
nipreps/smriprep,latest,/Dockerfile,LABEL,1
nipreps/smriprep,latest,/Dockerfile,ENTRYPOINT,1
nipreps/smriprep,latest,/Dockerfile,ARG,4
nipreps/smriprep,latest,/Dockerfile,WORKDIR,3
nipreps/smriprep,latest,/Dockerfile,FROM,1
RidgeRun/gst-inference,latest,/docker/Dockerfile-Ubuntu-16.04,COPY,1
RidgeRun/gst-inference,latest,/docker/Dockerfile-Ubuntu-16.04,RUN,4
RidgeRun/gst-inference,latest,/docker/Dockerfile-Ubuntu-16.04,CMD,1
RidgeRun/gst-inference,latest,/docker/Dockerfile-Ubuntu-16.04,FROM,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-dl4j/Dockerfile,MAINTAINER,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-dl4j/Dockerfile,LABEL,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-dl4j/Dockerfile,FROM,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-dl4j/Dockerfile,RUN,14
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-base/Dockerfile,CMD,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-base/Dockerfile,MAINTAINER,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-base/Dockerfile,RUN,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-base/Dockerfile,ENV,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-base/Dockerfile,LABEL,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-base/Dockerfile,VOLUME,1
CampagneLaboratory/variationanalysis,latest,/dl4j/docker-base/Dockerfile,FROM,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,ERROR:,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,HELP,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,DOCKER,6
clara-parabricks/AtacWorks,latest,/Dockerfile.md,RUN,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,TO,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,1.,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,THE,2
clara-parabricks/AtacWorks,latest,/Dockerfile.md,RUNNING,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,NOTE:,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,SOURCE.,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,`CLARAOMICS/ATACWORKS`,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,YOU,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,CD,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,```,16
clara-parabricks/AtacWorks,latest,/Dockerfile.md,ALL,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,2.,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,IF,2
clara-parabricks/AtacWorks,latest,/Dockerfile.md,"""PRE-INSTALLED",1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,ATACWORKS,2
clara-parabricks/AtacWorks,latest,/Dockerfile.md,VERIFY,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,SECTION,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,ONCE,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,WE,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,*,4
clara-parabricks/AtacWorks,latest,/Dockerfile.md,BEFORE,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,USE,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,A.,2
clara-parabricks/AtacWorks,latest,/Dockerfile.md,PAGE,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,REMEMBER,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,MAKE,1
clara-parabricks/AtacWorks,latest,/Dockerfile.md,JUPYTER-LAB,1
clara-parabricks/AtacWorks,latest,/Dockerfile,RUN,10
clara-parabricks/AtacWorks,latest,/Dockerfile,FROM,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,ERROR:,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,HELP,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,DOCKER,6
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,RUN,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,TO,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,1.,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,THE,2
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,RUNNING,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,NOTE:,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,SOURCE.,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,`CLARAOMICS/ATACWORKS`,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,YOU,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,CD,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,```,16
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,ALL,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,2.,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,IF,2
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,"""PRE-INSTALLED",1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,ATACWORKS,2
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,VERIFY,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,SECTION,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,ONCE,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,WE,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,*,4
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,BEFORE,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,USE,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,A.,2
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,PAGE,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,REMEMBER,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,MAKE,1
clara-parabricks/AtacWorks,latest,/docs/Dockerfile.md,JUPYTER-LAB,1
kleveross/klever-model-registry,latest,/build/serving/tritonserver/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/serving/tritonserver/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/serving/tritonserver/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/serving/tritonserver/Dockerfile,RUN,1
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,EXPOSE,1
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,RUN,1
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,ADD,1
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,ARG,1
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,WORKDIR,1
kleveross/klever-model-registry,latest,/build/serving/openscoring/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/serving/mlserver/Dockerfile,COPY,3
kleveross/klever-model-registry,latest,/build/serving/mlserver/Dockerfile,RUN,3
kleveross/klever-model-registry,latest,/build/serving/mlserver/Dockerfile,ENV,1
kleveross/klever-model-registry,latest,/build/serving/mlserver/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/serving/mlserver/Dockerfile,ADD,1
kleveross/klever-model-registry,latest,/build/serving/mlserver/Dockerfile,WORKDIR,1
kleveross/klever-model-registry,latest,/build/serving/mlserver/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/modeljob-operator/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/modeljob-operator/Dockerfile,USER,1
kleveross/klever-model-registry,latest,/build/modeljob-operator/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/modeljob-operator/Dockerfile,WORKDIR,1
kleveross/klever-model-registry,latest,/build/modeljob-operator/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/nvcaffe-cpu/Dockerfile,COPY,1
kleveross/klever-model-registry,latest,/build/nvcaffe-cpu/Dockerfile,RUN,5
kleveross/klever-model-registry,latest,/build/nvcaffe-cpu/Dockerfile,ENV,3
kleveross/klever-model-registry,latest,/build/nvcaffe-cpu/Dockerfile,FROM,2
kleveross/klever-model-registry,latest,/build/model-registry/Dockerfile,COPY,1
kleveross/klever-model-registry,latest,/build/model-registry/Dockerfile,WORKDIR,1
kleveross/klever-model-registry,latest,/build/model-registry/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/model-registry/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/graphdef/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/graphdef/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/graphdef/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/graphdef/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/graphdef/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/graphdef/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/netdef/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/netdef/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/netdef/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/netdef/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/netdef/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/netdef/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/h5/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/h5/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/h5/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/h5/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/h5/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/h5/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/onnx/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/onnx/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/onnx/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/onnx/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/onnx/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/onnx/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/savedmodel/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/savedmodel/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/savedmodel/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/savedmodel/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/savedmodel/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/savedmodel/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/torchscript/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/torchscript/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/torchscript/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/torchscript/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/torchscript/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/torchscript/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/mxnetparams/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/mxnetparams/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/mxnetparams/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/mxnetparams/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/mxnetparams/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/mxnetparams/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/pmml/Dockerfile,COPY,3
kleveross/klever-model-registry,latest,/build/extract/pmml/Dockerfile,RUN,1
kleveross/klever-model-registry,latest,/build/extract/pmml/Dockerfile,ENV,3
kleveross/klever-model-registry,latest,/build/extract/pmml/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/pmml/Dockerfile,ADD,1
kleveross/klever-model-registry,latest,/build/extract/pmml/Dockerfile,ARG,4
kleveross/klever-model-registry,latest,/build/extract/pmml/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/tensorrt/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/tensorrt/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/tensorrt/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/tensorrt/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/tensorrt/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/tensorrt/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/extract/caffemodel/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/extract/caffemodel/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/extract/caffemodel/Dockerfile,ENV,4
kleveross/klever-model-registry,latest,/build/extract/caffemodel/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/extract/caffemodel/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/extract/caffemodel/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/convert/h5_to_savedmodel/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/convert/h5_to_savedmodel/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/convert/h5_to_savedmodel/Dockerfile,ENV,3
kleveross/klever-model-registry,latest,/build/convert/h5_to_savedmodel/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/convert/h5_to_savedmodel/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/convert/h5_to_savedmodel/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/convert/netdef_to_onnx/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/convert/netdef_to_onnx/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/convert/netdef_to_onnx/Dockerfile,ENV,3
kleveross/klever-model-registry,latest,/build/convert/netdef_to_onnx/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/convert/netdef_to_onnx/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/convert/netdef_to_onnx/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/convert/caffemodel_to_netdef/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/convert/caffemodel_to_netdef/Dockerfile,RUN,3
kleveross/klever-model-registry,latest,/build/convert/caffemodel_to_netdef/Dockerfile,ENV,3
kleveross/klever-model-registry,latest,/build/convert/caffemodel_to_netdef/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/convert/caffemodel_to_netdef/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/convert/caffemodel_to_netdef/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/build/convert/mxnetparams_to_onnx/Dockerfile,COPY,2
kleveross/klever-model-registry,latest,/build/convert/mxnetparams_to_onnx/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/build/convert/mxnetparams_to_onnx/Dockerfile,ENV,3
kleveross/klever-model-registry,latest,/build/convert/mxnetparams_to_onnx/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/build/convert/mxnetparams_to_onnx/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/build/convert/mxnetparams_to_onnx/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/vendor/golang.org/x/net/http2/Dockerfile,CMD,1
kleveross/klever-model-registry,latest,/vendor/golang.org/x/net/http2/Dockerfile,RUN,17
kleveross/klever-model-registry,latest,/vendor/golang.org/x/net/http2/Dockerfile,ENV,1
kleveross/klever-model-registry,latest,/vendor/golang.org/x/net/http2/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/vendor/golang.org/x/net/http2/Dockerfile,WORKDIR,3
kleveross/klever-model-registry,latest,/vendor/golang.org/x/net/http2/Dockerfile,FROM,1
kleveross/klever-model-registry,latest,/vendor/github.com/pelletier/go-toml/Dockerfile,COPY,4
kleveross/klever-model-registry,latest,/vendor/github.com/pelletier/go-toml/Dockerfile,RUN,1
kleveross/klever-model-registry,latest,/vendor/github.com/pelletier/go-toml/Dockerfile,ENV,2
kleveross/klever-model-registry,latest,/vendor/github.com/pelletier/go-toml/Dockerfile,WORKDIR,1
kleveross/klever-model-registry,latest,/vendor/github.com/pelletier/go-toml/Dockerfile,FROM,2
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,CMD,1
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,COPY,3
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,EXPOSE,1
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,RUN,2
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,ENV,2
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,ENTRYPOINT,1
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,VOLUME,1
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,ARG,3
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,WORKDIR,1
kleveross/klever-model-registry,latest,/vendor/github.com/docker/distribution/Dockerfile,FROM,2
kleveross/klever-model-registry,latest,/vendor/github.com/nxadm/tail/Dockerfile,CMD,1
kleveross/klever-model-registry,latest,/vendor/github.com/nxadm/tail/Dockerfile,RUN,6
kleveross/klever-model-registry,latest,/vendor/github.com/nxadm/tail/Dockerfile,ENV,1
kleveross/klever-model-registry,latest,/vendor/github.com/nxadm/tail/Dockerfile,ADD,1
kleveross/klever-model-registry,latest,/vendor/github.com/nxadm/tail/Dockerfile,FROM,1
sirimullalab/DLSCORE,latest,/Dockerfile,MAINTAINER,1
sirimullalab/DLSCORE,latest,/Dockerfile,COPY,6
sirimullalab/DLSCORE,latest,/Dockerfile,RUN,12
sirimullalab/DLSCORE,latest,/Dockerfile,ENV,2
sirimullalab/DLSCORE,latest,/Dockerfile,ENTRYPOINT,1
sirimullalab/DLSCORE,latest,/Dockerfile,WORKDIR,3
sirimullalab/DLSCORE,latest,/Dockerfile,FROM,1
weiji14/deepbedmap,latest,/Dockerfile,CMD,1
weiji14/deepbedmap,latest,/Dockerfile,SHELL,1
weiji14/deepbedmap,latest,/Dockerfile,USER,2
weiji14/deepbedmap,latest,/Dockerfile,COPY,3
weiji14/deepbedmap,latest,/Dockerfile,EXPOSE,1
weiji14/deepbedmap,latest,/Dockerfile,RUN,7
weiji14/deepbedmap,latest,/Dockerfile,LABEL,1
weiji14/deepbedmap,latest,/Dockerfile,ENV,8
weiji14/deepbedmap,latest,/Dockerfile,ENTRYPOINT,1
weiji14/deepbedmap,latest,/Dockerfile,ARG,2
weiji14/deepbedmap,latest,/Dockerfile,WORKDIR,1
weiji14/deepbedmap,latest,/Dockerfile,FROM,2
aldor007/mort,latest,/Dockerfile,COPY,3
aldor007/mort,latest,/Dockerfile,EXPOSE,1
aldor007/mort,latest,/Dockerfile,RUN,10
aldor007/mort,latest,/Dockerfile,ENV,5
aldor007/mort,latest,/Dockerfile,ENTRYPOINT,1
aldor007/mort,latest,/Dockerfile,ADD,2
aldor007/mort,latest,/Dockerfile,ARG,1
aldor007/mort,latest,/Dockerfile,WORKDIR,1
aldor007/mort,latest,/Dockerfile,FROM,2
aldor007/mort,latest,/Dockerfile.build,RUN,7
aldor007/mort,latest,/Dockerfile.build,ENV,4
aldor007/mort,latest,/Dockerfile.build,ADD,1
aldor007/mort,latest,/Dockerfile.build,ARG,1
aldor007/mort,latest,/Dockerfile.build,WORKDIR,1
aldor007/mort,latest,/Dockerfile.build,FROM,1
aldor007/mort,latest,/example/Dockerfile,ADD,1
aldor007/mort,latest,/example/Dockerfile,RUN,1
aldor007/mort,latest,/example/Dockerfile,FROM,1
cair/deep-rts,latest,/Dockerfile,MAINTAINER,1
cair/deep-rts,latest,/Dockerfile,ENV,1
cair/deep-rts,latest,/Dockerfile,FROM,1
cair/deep-rts,latest,/Dockerfile,RUN,7
mlrun/ui,latest,/Dockerfile,CMD,1
mlrun/ui,latest,/Dockerfile,COPY,6
mlrun/ui,latest,/Dockerfile,EXPOSE,1
mlrun/ui,latest,/Dockerfile,RUN,4
mlrun/ui,latest,/Dockerfile,ENV,1
mlrun/ui,latest,/Dockerfile,ARG,2
mlrun/ui,latest,/Dockerfile,WORKDIR,1
mlrun/ui,latest,/Dockerfile,FROM,2
poets-ai/elegy,latest,/gitpod.Dockerfile,ARG,1
poets-ai/elegy,latest,/gitpod.Dockerfile,RUN,2
poets-ai/elegy,latest,/gitpod.Dockerfile,FROM,1
AndrejOrsula/drl_grasping,latest,/docker/Dockerfile,CMD,1
